tmdb_film_id,tmdb_person_id,job,,
976,3150,Executive Producer,,
976,4104,Set Decoration,,
976,7127,Art Direction,,
976,7182,Original Music Composer,,
976,10796,Makeup Artist,,
976,13780,Executive Producer,,
976,13784,Executive Producer,,
976,14566,Director,,
976,14567,Screenplay,,
976,14568,Producer,,
976,14569,Director of Photography,,
976,14570,Editor,,
976,14571,Costume Design,,
977,4083,Director of Photography,,
977,9076,Director,,
977,9076,Screenplay,,
977,9076,Producer,,
977,9079,Original Music Composer,,
977,10092,Director of Photography,,
977,10092,Producer,,
977,14580,Producer,,
977,14581,Art Direction,,
979,5425,Producer,,
979,14597,Writer,,
979,14597,Director,,
979,14598,Original Music Composer,,
979,14599,Director of Photography,,
979,14600,Casting,,
979,14601,Production Design,,
979,14602,Costume Design,,
979,14603,Sound Designer,,
979,14604,Sound Designer,,
979,14605,Sound Designer,,
981,8619,Original Music Composer,,
981,9062,Art Direction,,
981,9063,Set Decoration,,
981,9064,Costume Design,,
981,10601,Producer,,
981,13986,Makeup Artist,,
981,14674,Director,,
981,14675,Theatre Play,,
981,14676,Screenplay,,
981,14677,Screenplay,,
981,14678,Director of Photography,,
981,14679,Editor,,
981,14681,Hairstylist,,
982,1931,Screenplay,,
982,1931,Producer,,
982,3428,Executive Producer,,
982,3643,Editor,,
982,8339,Set Decoration,,
982,8883,Art Direction,,
982,12017,Production Design,,
982,13776,Director,,
982,13776,Producer,,
982,14724,Novel,,
982,14725,Original Music Composer,,
982,14726,Director of Photography,,
982,14727,Costume Design,,
982,14728,Special Effects,,
985,4434,Director of Photography,,
985,5602,Screenplay,,
985,5602,Producer,,
985,5602,Original Music Composer,,
985,5602,Editor,,
985,5602,Production Design,,
985,5602,Art Direction,,
985,5602,Sound Director,,
985,5602,Special Effects,,
985,5602,Director,,
985,14793,Director of Photography,,
995,7646,Executive Producer,,
995,8500,Director,,
995,8500,Producer,,
995,11491,Costume Design,,
995,13802,Screenplay,,
995,14958,Story,,
995,14959,Original Music Composer,,
995,14960,Director of Photography,,
995,14961,Editor,,
995,14962,Editor,,
995,14963,Art Direction,,
995,14964,Sound Designer,,
996,3146,Director,,
996,3146,Screenplay,,
996,3450,Producer,,
996,4350,Costume Design,,
996,5188,Art Direction,,
996,7647,Original Music Composer,,
996,8620,Director of Photography,,
996,8622,Art Direction,,
996,12493,Screenplay,,
996,14971,Novel,,
996,14972,Executive Producer,,
996,14973,Set Decoration,,
1018,3560,Producer,,
1018,5602,Director,,
1018,5602,Writer,,
1018,5604,Producer,,
1018,5604,Editor,,
1018,5624,Executive Producer,,
1018,5625,Producer,,
1018,5626,Producer,,
1018,5628,Original Music Composer,,
1018,5632,Production Design,,
1018,5633,Set Decoration,,
1018,9573,Director of Photography,,
1018,15014,Art Direction,,
1018,15015,Costume Design,,
1018,41621,Producer,,
1018,1172414,Still Photographer,,
1040,3098,Original Music Composer,,
1040,15127,Screenplay,,
1040,15127,Director,,
1040,15128,Author,,
1040,15129,Production Manager,,
1040,15130,Original Music Composer,,
1040,15131,Director of Photography,,
1040,15132,Editor,,
1040,15133,Producer,,
1040,15134,Producer,,
1040,32055,Costume Design,,
1040,32382,Production Design,,
1050,15156,Screenplay,,
1050,15156,Director,,
1050,15157,Executive Producer,,
1050,15158,Producer,,
1050,15159,Screenplay,,
1050,15160,Screenplay,,
1050,15162,Screenplay,,
1050,15163,Music,,
1050,15164,Cinematography,,
1050,15165,Art Direction,,
1050,15166,Editor,,
1050,15167,Sound Editor,,
1050,123552,Screenplay,,
1052,3778,Producer,,
1052,15189,Director,,
1052,15189,Screenplay,,
1052,15190,Author,,
1052,15191,Screenplay,,
1052,15192,Producer,,
1052,15193,Original Music Composer,,
1052,15194,Director of Photography,,
1052,15195,Editor,,
1052,15205,Dialogue,,
1059,5026,Director,,
1059,5026,Producer,,
1059,5026,Screenplay,,
1059,5026,Writer,,
1059,5026,Editor,,
1059,7449,Writer,,
1059,15216,Producer,,
1059,18609,Original Music Composer,,
1059,20827,Writer,,
1059,33132,Production Design,,
1059,34373,Writer,,
1059,69336,Director of Photography,,
1059,552163,Costume Design,,
1088,948,Original Music Composer,,
1088,15287,Director,,
1088,15287,Screenplay,,
1088,15288,Author,,
1088,15289,Producer,,
1088,15290,Director of Photography,,
1088,15291,Editor,,
1088,15292,Producer,,
1088,15303,Producer,,
1089,2046,Editor,,
1089,2710,Producer,,
1089,4140,Original Music Composer,,
1089,9614,Director of Photography,,
1089,10853,Editor,,
1089,14392,Director,,
1089,15304,Screenplay,,
1089,15306,Producer,,
1089,15307,Producer,,
1089,15308,Original Music Composer,,
1091,511,Producer,,
1091,796,Set Decoration,,
1091,1060,Director of Photography,,
1091,1259,Original Music Composer,,
1091,1767,Editor,,
1091,7186,Production Design,,
1091,11770,Director,,
1091,11813,Producer,,
1091,15406,Screenplay,,
1091,15407,Producer,,
1091,15408,Executive Producer,,
1091,15409,Casting,,
1091,15410,Art Direction,,
1091,62164,Costume Supervisor,,
1091,1321695,Costume Supervisor,,
1091,1321696,Costume Supervisor,,
1092,12720,Director of Photography,,
1092,15378,Producer,,
1092,15378,Director,,
1092,15379,Screenplay,,
1092,15382,Producer,,
1092,15383,Original Music Composer,,
1092,15384,Editor,,
1092,30670,Additional Photography,,
1093,1657,Director of Photography,,
1093,15389,Director,,
1093,15389,Screenplay,,
1093,15390,Author,,
1093,15391,Screenplay,,
1093,15392,Producer,,
1093,15393,Original Music Composer,,
1093,15394,Editor,,
1114,4934,Editor,,
1114,15459,Director,,
1114,15459,Screenplay,,
1114,15460,Director,,
1114,15460,Screenplay,,
1114,15460,Director of Photography,,
1114,15461,Director,,
1114,15462,Director of Photography,,
1114,15463,Sound Designer,,
1114,15464,Sound Designer,,
1114,15465,Producer,,
1114,15477,Set Decoration,,
1115,2332,Director,,
1115,2332,Screenplay,,
1115,2333,Screenplay,,
1115,2334,Producer,,
1115,2335,Producer,,
1115,2336,Original Music Composer,,
1115,2337,Director of Photography,,
1115,2338,Editor,,
1115,15478,Music,,
1116,1528,Original Music Composer,,
1116,15488,Director,,
1116,15490,Screenplay,,
1116,15491,Producer,,
1116,15493,Director of Photography,,
1116,15495,Editor,,
1116,15512,Set Designer,,
1116,15514,Art Direction,,
1123,2226,Executive Producer,,
1123,2236,Producer,,
1123,2238,Producer,,
1123,2239,Producer,,
1123,2625,Production Design,,
1123,3050,Editor,,
1123,7492,Director of Photography,,
1123,13015,Director,,
1123,15539,Screenplay,,
1123,15540,Producer,,
1123,15541,Set Decoration,,
1123,15542,Costume Design,,
1123,1195579,Original Music Composer,,
1127,106,Original Music Composer,,
1127,15602,Screenplay,,
1127,15602,Director,,
1127,15602,Producer,,
1127,15603,Director of Photography,,
1127,15604,Editor,,
1127,15605,Original Music Composer,,
1127,15606,Art Direction,,
1127,15607,Producer,,
1164,223,Director,,
1164,223,Idea,,
1164,223,Producer,,
1164,273,Idea,,
1164,273,Screenplay,,
1164,275,Director of Photography,,
1164,278,Original Music Composer,,
1164,322,Producer,,
1164,1891,Editor,,
1164,4446,Producer,,
1164,4447,Producer,,
1164,5392,Costume Design,,
1164,6208,Production Design,,
1164,17115,Editor,,
1164,17116,Art Direction,,
1164,17117,Set Decoration,,
1164,557443,Line Producer,,
1164,952511,Line Producer,,
1164,1115008,Producer,,
1164,1115009,Line Producer,,
1164,1115010,Line Producer,,
1165,2949,Original Music Composer,,
1165,2997,Executive Producer,,
1165,3224,Director,,
1165,3656,Director of Photography,,
1165,6373,Executive Producer,,
1165,15726,Producer,,
1165,15727,Producer,,
1165,15728,Producer,,
1165,15729,Executive Producer,,
1165,15730,Author,,
1165,15731,Editor,,
1165,15732,Production Design,,
1165,15733,Set Decoration,,
1165,15734,Costume Design,,
1165,19993,Casting,,
1251,190,Director,,
1251,190,Producer,,
1251,369,Production Design,,
1251,384,Editor,,
1251,423,Casting,,
1251,455,Producer,,
1251,455,Screenplay,,
1251,460,Director of Photography,,
1251,461,Costume Design,,
1251,488,Producer,,
1251,795,Production Design,,
1251,4746,Producer,,
1251,33514,Screenplay,,
1251,33525,Original Music Composer,,
1251,33526,Original Music Composer,,
1253,2239,Screenplay,,
1253,2239,Producer,,
1253,2239,Director,,
1253,21654,Producer,,
1253,21655,Director of Photography,,
1253,21656,Editor,,
1255,10109,Production Design,,
1255,16281,Producer,,
1255,16968,Editor,,
1255,17133,Director of Photography,,
1255,21684,Director,,
1255,21684,Screenplay,,
1255,21685,Screenplay,,
1255,21690,Original Music Composer,,
1255,21691,Casting,,
1272,960,Music,,
1272,2034,Director,,
1272,2035,Producer,,
1272,2036,Screenplay,,
1272,2070,Editor,,
1272,2071,Production Design,,
1272,2073,Casting,,
1272,4249,Casting,,
1272,26192,Director of Photography,,
1272,26194,Set Decoration,,
1272,141570,Costume Design,,
1272,1285933,Costume Supervisor,,
1272,1320988,Art Direction,,
1278,1530,Casting,,
1278,3056,Producer,,
1278,4956,Director,,
1278,13838,Production Design,,
1278,16333,Screenplay,,
1278,16334,Director of Photography,,
1278,16335,Editor,,
1278,16336,Casting,,
1278,16337,Casting,,
1278,16338,Art Direction,,
1278,16339,Set Decoration,,
1278,16340,Costume Design,,
1278,16341,Makeup Artist,,
1278,16342,Hairstylist,,
1278,16343,Supervising Sound Editor,,
1278,16344,Dialogue Editor,,
1278,16345,Special Effects,,
1278,16346,Visual Effects,,
1278,16347,Stunt Coordinator,,
1278,16348,Stunts,,
1280,1188,Screenplay,,
1280,1188,Editor,,
1280,1188,Producer,,
1280,1188,Director,,
1280,16276,Director of Photography,,
1280,16277,Production Design,,
1280,16278,Sound Designer,,
1280,16280,Original Music Composer,,
1280,16281,Executive Producer,,
1280,16282,Executive Producer,,
1280,1136456,Producer,,
1282,4319,Director,,
1282,4319,Screenplay,,
1282,4338,Director of Photography,,
1282,4339,Editor,,
1282,20071,Director of Photography,,
1282,20072,Screenplay,,
1282,20072,Production Design,,
1294,10235,Producer,,
1294,16780,Director,,
1294,16780,Screenplay,,
1294,16781,Producer,,
1359,3115,Director of Photography,,
1359,4868,Editor,,
1359,5549,Costume Design,,
1359,7491,Original Music Composer,,
1359,16378,Director,,
1359,16378,Screenplay,,
1359,16379,Novel,,
1359,17231,Producer,,
1359,32030,Screenplay,,
1359,32034,Producer,,
1359,32035,Producer,,
1359,32036,Production Design,,
1359,32037,Set Decoration,,
1360,275,Director of Photography,,
1360,3136,Producer,,
1360,5581,Original Music Composer,,
1360,8222,Costume Design,,
1360,11424,Production Design,,
1360,16391,Director,,
1360,16392,Novel,,
1360,16393,Screenplay,,
1360,16394,Screenplay,,
1360,16395,Screenplay,,
1360,16396,Screenplay,,
1360,16397,Producer,,
1360,16398,Producer,,
1360,16399,Producer,,
1360,16400,Producer,,
1360,16401,Producer,,
1360,16402,Producer,,
1360,16403,Editor,,
1360,16404,Art Direction,,
1360,16405,Set Decoration,,
1363,547,Casting,,
1363,1032,Producer,,
1363,1225,Original Music Composer,,
1363,2236,Producer,,
1363,2238,Producer,,
1363,3224,Director,,
1363,5634,Costume Design,,
1363,5634,Production Design,,
1363,7170,Producer,,
1363,7765,Screenplay,,
1363,9001,Editor,,
1363,9321,Set Decoration,,
1363,16424,Novel,,
1363,16425,Director of Photography,,
1363,16426,Art Direction,,
1364,405,Original Music Composer,,
1364,3629,Casting,,
1364,16435,Director,,
1364,16435,Screenplay,,
1364,16437,Director of Photography,,
1364,16438,Editor,,
1364,16439,Set Decoration,,
1364,16440,Costume Design,,
1364,16941,Producer,,
1364,17603,Producer,,
1364,1125213,Executive Producer,,
1364,1125214,Executive Producer,,
1365,12995,Director,,
1365,13000,Director of Photography,,
1365,13005,Editor,,
1365,16447,Screenplay,,
1365,16448,Screenplay,,
1365,16449,Production Design,,
1365,1119105,Legal Services,,
1376,1528,Original Music Composer,,
1376,15488,Director,,
1376,15490,Screenplay,,
1376,15491,Producer,,
1376,15493,Director of Photography,,
1376,15495,Editor,,
1376,15512,Art Direction,,
1376,16626,Production Design,,
1376,16627,Costume Design,,
1378,17114,Director,,
1378,17114,Screenplay,,
1378,17114,Producer,,
1378,19758,Director of Photography,,
1378,19759,Editor,,
1378,25500,Producer,,
1378,25501,Producer,,
1378,25502,Producer,,
1379,16767,Producer,,
1379,16767,Editor,,
1379,16767,Director,,
1379,16768,Original Music Composer,,
1379,16769,Director of Photography,,
1379,16770,Set Designer,,
1379,16770,Production Design,,
1379,16771,Costume Design,,
1379,16772,Sound Designer,,
1379,16773,Sound Designer,,
1379,16774,Production Manager,,
1382,1589,Original Music Composer,,
1382,6510,Executive Producer,,
1382,6511,Executive Producer,,
1382,16860,Screenplay,,
1382,16860,Director,,
1382,36806,Editor,,
1382,53894,Producer,,
1382,53895,Executive Producer,,
1382,53896,Executive Producer,,
1382,53897,Director of Photography,,
1382,53898,Editor,,
1382,53899,Casting,,
1382,53900,Production Design,,
1382,53901,Art Direction,,
1382,53902,Set Decoration,,
1382,1589,Original Music Composer,,
1382,6510,Executive Producer,,
1382,6511,Executive Producer,,
1382,16860,Director,,
1382,16860,Screenplay,,
1382,36806,Editor,,
1382,53894,Producer,,
1382,53895,Executive Producer,,
1382,53896,Executive Producer,,
1382,53897,Director of Photography,,
1382,53898,Editor,,
1382,53899,Casting,,
1382,53900,Production Design,,
1382,53901,Art Direction,,
1382,53902,Set Decoration,,
1389,518,Producer,,
1389,1884,Director,,
1389,1889,Original Music Composer,,
1389,2199,Screenplay,,
1389,2235,Novel,,
1389,5174,Executive Producer,,
1389,5381,Producer,,
1389,5382,Producer,,
1389,5506,Director of Photography,,
1389,6341,Executive Producer,,
1389,6346,Editor,,
1391,4185,Cinematography,,
1391,4185,Director of Photography,,
1391,11218,Producer,,
1391,11218,Director,,
1391,11218,Screenplay,,
1393,15459,Director,,
1393,15459,Screenplay,,
1393,15459,Producer,,
1393,16883,Original Music Composer,,
1393,16884,Director of Photography,,
1393,16885,Editor,,
1393,16886,Executive Producer,,
1393,16887,Foley,,
1404,1528,Original Music Composer,,
1404,15488,Director,,
1404,15490,Screenplay,,
1404,15491,Producer,,
1404,15493,Director of Photography,,
1404,15495,Editor,,
1404,16626,Production Design,,
1404,16899,Casting,,
1407,11714,Costume Design,,
1407,16919,Director,,
1407,16919,Screenplay,,
1407,16920,Screenplay,,
1407,16928,Producer,,
1407,16929,Original Music Composer,,
1407,16930,Director of Photography,,
1407,16931,Editor,,
1407,16932,Casting,,
1407,16933,Production Design,,
1407,16934,Production Manager,,
1407,1175849,Steadicam Operator,,
1407,1175850,Still Photographer,,
1411,153,Original Music Composer,,
1411,512,Executive Producer,,
1411,3965,Casting,,
1411,6468,Producer,,
1411,10392,Producer,,
1411,11699,Director of Photography,,
1411,16939,Director,,
1411,16939,Writer,,
1411,46361,Costume Design,,
1411,62517,Production Design,,
1411,137215,Editor,,
1411,948223,Set Decoration,,
1411,952018,Producer,,
1411,1144720,Set Decoration,,
1411,1144721,Set Decoration,,
1414,405,Original Music Composer,,
1414,3629,Casting,,
1414,16435,Director,,
1414,16435,Screenplay,,
1414,16438,Editor,,
1414,16440,Costume Design,,
1414,16941,Producer,,
1414,16942,Director of Photography,,
1417,3113,Director of Photography,,
1417,3629,Casting,,
1417,10828,Director,,
1417,10828,Screenplay,,
1417,10828,Producer,,
1417,11218,Producer,,
1417,13230,Producer,,
1417,16984,Editor,,
1417,16985,Production Design,,
1417,16986,Costume Design,,
